name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
قهوة أرابيكا,Coffee Shop,"الرياض, المملكة العربية السعودية",24.684319,46.652406,cheap,2.0,4,0,7.536018122325698,
Nerve,Food Truck,"نيرف, الرياض, المملكة العربية السعودية",24.68521583882856,46.64780436491301,cheap,0.0,0,0,7.536018122325698,
فلافل مروج الشمال,Falafel Restaurant,"الرياض, المملكة العربية السعودية",24.685179,46.647649,cheap,1.0,0,0,7.536018122325698,
Macdonald,American Restaurant,"الرياض 12324, المملكة العربية السعودية",24.683811,46.65232,moderate,0.0,1,0,7.536018122325698,
AlTazej,Bagel Shop,"الرياض, المملكة العربية السعودية",24.684329898285107,46.6526874356159,cheap,0.0,0,0,7.536018122325698,
House of Donuts (بيت الدونات),"Donut Shop, Coffee Shop","Al Dove Plaza, الرياض, المملكة العربية السعودية",24.684153,46.652763,cheap,0.0,0,0,7.536018122325698,
فويه Foyah,Food Truck,"ام الحمام (تركي الاول), الرياض 12321, المملكة العربية السعودية",24.682622219696512,46.65980079367255,cheap,0.0,0,0,7.536018122325698,
دندي  dandy,Cupcake Shop,"طريق الملك فهد, الرياض, المملكة العربية السعودية",24.686479244923596,46.65232448825461,moderate,1.0,2,0,7.536018122325698,
Aculturecuisine,Food Truck,"طريق الأمير سعود بن محمد بن مقرن (طريق تركي الأول), الرياض, المملكة العربية السعودية",24.68733310124893,46.663822245527065,cheap,0.0,9,0,7.536018122325698,
Baskin-Robbins,Ice Cream Shop,المملكة العربية السعودية,24.68226167040947,46.66153568278363,cheap,0.0,2,0,7.9,0.0
Coffeesip Truck,"Food Truck, Coffee Shop","الرياض 12321, المملكة العربية السعودية",24.685975854670176,46.6583299566281,cheap,4.0,4,1,7.536018122325698,
green apple,Restaurant,"Princes Sultan St (First Turki rd), الرياض, المملكة العربية السعودية",24.68344200000001,46.663276,moderate,8.0,1,2,7.3,9.0
Oyy Burger,Burger Joint,"الرياض 12321, المملكة العربية السعودية",24.683576,46.665627,cheap,0.0,0,0,7.536018122325698,
O’yy Burger,Burger Joint,"Turki Alawal (Khrais), الرياض 12321, المملكة العربية السعودية",24.683638,46.66561,cheap,0.0,0,0,7.536018122325698,
Juice Ice Cream Food Truck,"Food Truck, Juice Bar","الرياض 12811, المملكة العربية السعودية",24.68418794921617,46.66847584179122,cheap,1.0,2,0,7.536018122325698,
La Mesa,Italian Restaurant,"Vivienda Hotel Villas (Turki 1- next to intersection with Thalia street), الرياض, المملكة العربية السعودية",24.68653292870089,46.66332370175684,moderate,279.0,457,119,7.4,408.0
فوال النخيل,Falafel Restaurant,"Alma'athar Alshamali, الرياض, المملكة العربية السعودية",24.68304838688355,46.66882004596306,cheap,0.0,2,0,7.536018122325698,
@Coffesip,Coffee Shop,"الرياض, المملكة العربية السعودية",24.686072,46.664178,cheap,1.0,0,0,7.536018122325698,
Lai Lai,Chinese Restaurant,"Panorama Mall, الرياض, المملكة العربية السعودية",24.6851635,46.6684401,cheap,0.0,0,0,7.536018122325698,
Burgerizzr (برغرايزر),Burger Joint,"الرياض, المملكة العربية السعودية",24.683465,46.665741,cheap,1.0,1,0,7.536018122325698,
Chapati Chef,Café,"الرياض, المملكة العربية السعودية",24.679181,46.667029,cheap,1.0,0,0,7.536018122325698,
ALCHEMY TRUCK,"Rental Service, Food Truck","الرياض 12321, المملكة العربية السعودية",24.679242,46.666511,Cheap,0.0,0,0,7.536018122325698,
Lemont Cafe (ليمونت كافيه),Coffee Shop,"الرياض, المملكة العربية السعودية",24.681933,46.667941,cheap,0.0,7,0,7.536018122325698,
Messy Wings11,Food Truck,"الرياض, المملكة العربية السعودية",24.67954746767529,46.666184351165896,cheap,0.0,12,0,7.536018122325698,
Herfy (هرفي),Fried Chicken Joint,"Panorama Mall, Takassussi, الرياض, المملكة العربية السعودية",24.6861186,46.6684964,cheap,1.0,0,1,7.536018122325698,
Sweet Station Truck,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.68418794921617,46.66847584179122,cheap,3.0,0,0,7.536018122325698,
A.Y Truck,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.679103,46.666608,cheap,0.0,0,0,7.536018122325698,
ساندويتش بنيني || Sandwich Panini,Sandwich Place,"شارع الأمير سلطان بن عبدالعزيز (التخصصي), المعذر الشمالي, المملكة العربية السعودية",24.682303,46.669334,cheap,8.0,6,2,8.2,9.0
Volceno,"Food Truck, Food Service","Turki Alawwal (Al Radham Street), الرياض 12321, المملكة العربية السعودية",24.68094069202755,46.66635880251773,cheap,0.0,1,0,7.536018122325698,
Sweetyears Truck,Café,"الرياض 12321, المملكة العربية السعودية",24.679041,46.666861,cheap,3.0,1,0,7.536018122325698,
Sandwich Panini,Sandwich Place,المملكة العربية السعودية,24.68250328727432,46.66975365277669,cheap,0.0,2,1,7.536018122325698,
SLS Truck,Food Truck,"الرياض 12312, المملكة العربية السعودية",24.67972286464371,46.66634937269936,cheap,12.0,79,2,7.2,16.0
Pasta House,Food Truck,"Al-ma’athar (Prince Turki Ibn Abdulaziz Al Awwal Rd, Riyadh), الرياض 12314, المملكة العربية السعودية",24.67905887551825,46.66666527258374,cheap,0.0,2,0,7.536018122325698,
Food Truk,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.679034,46.666631,cheap,0.0,4,0,7.536018122325698,
LEVIT8,Coffee Shop,"Riyadh (Takhassusi St.), الرياض 12313, المملكة العربية السعودية",24.686001,46.674995,cheap,287.0,2919,52,9.1,341.0
BOOZE Speciality Coffee Bar,Coffee Shop,"Prince Sultan Bin Abdulaziz St (Prince Sultan Bin Abdulaziz Street), الرياض 12312, المملكة العربية السعودية",24.6826420856402,46.67167562689168,cheap,1089.0,6993,228,7.6,1603.0
Farroug Al Shifa Resturant (مطعم فروج الشفا),Shawarma Place,"التخصصي, الرياض, المملكة العربية السعودية",24.68304391765265,46.67650653178459,Cheap,177.0,188,52,8.8,211.0
Yogi,"Sandwich Place, Salad Place","‎2849 طريق الأمير سلطان بن عبدالعزيز, الرياض 12312, المملكة العربية السعودية",24.682785,46.671838,cheap,111.0,114,18,9.3,129.0
Glaze Donuts,Donut Shop,"Prince Sultan Bin Abdulaziz St., الرياض 12312, المملكة العربية السعودية",24.68261436260544,46.67181015014648,cheap,298.0,1319,110,6.9,494.0
Let's pizza,Pizza Place,"التخصيصي تقاطع الثلاثين, الرياض 12311, المملكة العربية السعودية",24.68452036906112,46.67508009265358,cheap,81.0,54,25,8.5,107.0
فوال النخيل السوداني,Middle Eastern Restaurant,"Olaya (Prince Sultan 30), الرياض, المملكة العربية السعودية",24.684011055697816,46.67379461231955,moderate,49.0,20,8,6.4,81.0
مطعم أنوار اللؤلؤة,Shawarma Place,"Riyadh (Al Takhasousi Street), الرياض 12311, المملكة العربية السعودية",24.682971899519966,46.67657284514778,Cheap,15.0,31,3,8.0,17.0
شاورما اللؤلؤه,Shawarma Place,المملكة العربية السعودية,24.682925493080816,46.676558412215726,Cheap,21.0,10,1,6.6,31.0
Farroug Alshifa,Middle Eastern Restaurant,"Takhasusi Street, Riyadh, المملكة العربية السعودية",24.68304634698245,46.67650348138515,moderate,5.0,21,1,7.536018122325698,
Tazaj مطعم طازج التخصصي,Fast Food Restaurant,"takkassusi street (under body masters gym), الرياض 12314, المملكة العربية السعودية",24.68528,46.674927,cheap,0.0,1,1,7.536018122325698,
altazaj,"Fried Chicken Joint, Fast Food Restaurant, Restaurant","الرياض 12313, المملكة العربية السعودية",24.686031,46.67505900000001,cheap,0.0,0,0,7.536018122325698,
فوال بن كلب.,Middle Eastern Restaurant,المملكة العربية السعودية,24.68414719539173,46.67375704336661,moderate,3.0,2,1,7.536018122325698,
كبده بنت ٦٦ كلب .,Sandwich Place,"التخصصي (تخصصي), الرياض, المملكة العربية السعودية",24.684088,46.67374,cheap,0.0,1,0,7.536018122325698,
صب واي Subway,Sandwich Place,المملكة العربية السعودية,24.687624042320355,46.671003204341424,cheap,0.0,1,0,7.536018122325698,
Sindibad Shawrma (شاورما السندباد),Shawarma Place,"Takhassusi St. (Prince Sultan Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.683641,46.676039,Cheap,5.0,1,2,6.2,8.0
Al-tasaj,Middle Eastern Restaurant,المملكة العربية السعودية,24.684239538998607,46.67587439606408,moderate,0.0,0,0,7.536018122325698,
cafe liwan,Café,المملكة العربية السعودية,24.675521,46.673109,cheap,1.0,2,1,7.536018122325698,
مخبزنا الخورافي,Bakery,المملكة العربية السعودية,24.683816148348512,46.67348825445095,cheap,0.0,0,0,7.536018122325698,
Tamis bakery,Bakery,"Prince Sultan Bin Abdulaziz St (Al Takhasousi St), الرياض, المملكة العربية السعودية",24.684112,46.673594,cheap,1.0,0,0,7.536018122325698,
Lagaleeg (لغاليغ),Mediterranean Restaurant,"طريق التخصصي, الرياض 12313, المملكة العربية السعودية",24.685885,46.675078000000006,moderate,0.0,0,0,7.536018122325698,
Subway (صب واي),"Sandwich Place, Fast Food Restaurant",المملكة العربية السعودية,24.687142073710195,46.672780922106064,cheap,1.0,0,0,7.7,1.0
GAD (جاد),Middle Eastern Restaurant,"Prince Sultan Bin Abdul Aziz St. (Takhassusi Street), الرياض, المملكة العربية السعودية",24.68537,46.677579,moderate,338.0,167,107,6.8,540.0
مذاق الجمبري | Mathaq Aljambari (مذاق الجمبري),"Fish & Chips Shop, Seafood Restaurant","Prince Sultan Bin Abdulaziz St شارع الأمير سلطان بن عبد العزيز (Takhassusi St تقاطع شارع التخصصي), الرياض, المملكة العربية السعودية",24.68528118068212,46.67720494523269,moderate,188.0,186,59,7.9,267.0
بوضة شامية,"Ice Cream Shop, Dessert Shop",المملكة العربية السعودية,24.68522994498173,46.67784653471136,cheap,38.0,68,3,8.5,47.0
المجلس السلطاني,Café,المملكة العربية السعودية,24.68357375528583,46.67712881658221,cheap,3.0,6,1,7.536018122325698,
Maestro Pizza (مايسترو بيتزا),Pizza Place,"Prince Sultan Bin Abdulaziz, الرياض, المملكة العربية السعودية",24.685279616680862,46.677961934944,cheap,25.0,5,2,7.6,32.0
Dr. Samak (دكتور سمك),Seafood Restaurant,المملكة العربية السعودية,24.685378966421304,46.67797297442325,expensive,11.0,19,8,5.7,21.0
Kudu (كودو),Fast Food Restaurant,"التخصصي, المملكة العربية السعودية",24.685185250687947,46.67776486213833,cheap,5.0,11,0,7.536018122325698,
dr.CAFE COFFEE | V12 | د.كيف,"Coffee Shop, Café, Tea Room","King Fahad Road (Umar Al Madani St.), الرياض 12212, المملكة العربية السعودية",24.687085,46.683927,cheap,217.0,1747,177,8.9,298.0
Hamam abdoh (حَمامْ عَبدُه),Egyptian Restaurant,"شارع الأمير سلطان, الرياض, المملكة العربية السعودية",24.68714,46.680679,moderate,603.0,814,200,8.8,766.0
Pizza Roma,"Pizza Place, Italian Restaurant","king fahad national library, king fahad road, الرياض 12211, المملكة العربية السعودية",24.68609237938693,46.68629915913706,cheap,674.0,981,153,9.0,855.0
Makani (مكاني),Indian Restaurant,"Prince Sultan Ibn Abdulaziz St, الرياض, المملكة العربية السعودية",24.68730334872036,46.68132662773132,moderate,426.0,519,120,7.9,611.0
Al-Mayas Beirut (المياس بيروت),"Middle Eastern Restaurant, Mediterranean Restaurant","Prince Sultan Bin Abdul Aziz St. (Btwn King Fahad Rd & Takhassusi St), الرياض, المملكة العربية السعودية",24.68705767983613,46.68162032995772,expensive,2533.0,1983,968,8.0,3509.0
Burger 12 (برجر ١٢),Burger Joint,"طريق الامير سلطان - مقابل الفخار (تقاطع الامير سلطان مع التخصصي), الرياض 11231, المملكة العربية السعودية",24.68656106938604,46.68054621500964,cheap,429.0,201,139,8.0,590.0
Bud's Road,American Restaurant,"الرياض, المملكة العربية السعودية",24.68728265524428,46.68117809396933,moderate,53.0,213,25,6.0,110.0
Pizza Hut,Pizza Place,"King Fahd Rd., الرياض, المملكة العربية السعودية",24.686908618122697,46.6840453761753,cheap,91.0,146,31,6.5,169.0
Elite Cafe (نخبة القهوة),Café,"ابراج التعاونية ، البرج الجنوبي بجوار مكتبة الملك فهد (الملك فهد), الرياض, المملكة العربية السعودية",24.686548240006147,46.68540338559908,cheap,114.0,226,39,7.1,178.0
Aroma Café,"Coffee Shop, Café","الرياض 12311, المملكة العربية السعودية",24.686653138800462,46.68070395596564,cheap,9.0,38,2,8.3,9.0
مطعم الفخار,Middle Eastern Restaurant,"Prince Sultan St. (Takhassusi), الرياض, المملكة العربية السعودية",24.686941791897503,46.68027951712746,moderate,135.0,168,58,6.1,240.0
Saudi Corner Restaurant (مطعم الركن السعودي),Middle Eastern Restaurant,"Prince Sultan Bin Abdulaziz St. (العليا), الرياض, المملكة العربية السعودية",24.686992888716645,46.68057551431789,moderate,31.0,34,9,6.2,51.0
Mozart Restaurant,Asian Restaurant,"Wadi Al Jarir St (Wadi Aldawasir), الرياض, المملكة العربية السعودية",24.684101014512592,46.687790751457214,moderate,3.0,11,2,7.536018122325698,
Starbucks Al-faisaliyah Mall,Coffee Shop,"الرياض, المملكة العربية السعودية",24.68597406817376,46.683810256186256,cheap,3.0,6,0,7.536018122325698,
makkani,Indian Restaurant,"الرياض, المملكة العربية السعودية",24.68754313143349,46.68126957088135,moderate,1.0,7,0,7.536018122325698,
اورما كافيه,Coffee Shop,"الرياض 12311, المملكة العربية السعودية",24.686737,46.680815,cheap,0.0,0,0,7.536018122325698,
80's Cafe,Cafeteria,"Tawuniya Towers (South Building Mezzanine Floor) (King Fahad Rd. Sulaimanya), الرياض, المملكة العربية السعودية",24.68644218421864,46.68548141875591,Cheap,1.0,0,0,7.536018122325698,
فطيرتي,Middle Eastern Restaurant,"شارع الثلاثين, الرياض 12311, المملكة العربية السعودية",24.684925,46.67642,moderate,5.0,13,1,5.9,10.0
حمام عبده,Ethiopian Restaurant,"الرياض 12313, المملكة العربية السعودية",24.687711,46.681791,moderate,5.0,3,1,6.9,8.0
بيت الحمام,Middle Eastern Restaurant,"الرياض, المملكة العربية السعودية",24.68703806264339,46.68461826761688,moderate,6.0,12,3,7.2,8.0
Shezan,Indian Restaurant,"العليا بجانب فندق الفيصليه (king fahad Road), الرياض, المملكة العربية السعودية",24.68735815429021,46.68608898548521,moderate,668.0,463,249,8.0,959.0
Roma Café (روما كافيه),Café,"رقم 28, الرياض 12211, المملكة العربية السعودية",24.68619049542125,46.68666123094384,cheap,192.0,448,50,7.5,286.0
Ko coffee (كو كافيه),Café,"Almousa Center (OlayaSt), الرياض, المملكة العربية السعودية",24.685546603676748,46.69013081311133,cheap,14.0,38,2,7.8,17.0
Marhaba Restaurant,Pakistani Restaurant,"العليا olaya (العليا العام), الرياض 11521, المملكة العربية السعودية",24.68268049537012,46.688754268414094,Cheap,107.0,51,40,7.8,163.0
Darbar Indian Cuisine,Indian Restaurant,"الرياض, المملكة العربية السعودية",24.68341640582202,46.68853150579561,moderate,127.0,77,57,7.9,189.0
Sholay Restaurant,Restaurant,"Olaya St., الرياض, المملكة العربية السعودية",24.68322524872753,46.689343362970064,moderate,34.0,38,12,6.9,53.0
Pizza Hut (بيتزاهت),Pizza Place,"Olaya St., الرياض, المملكة العربية السعودية",24.687647569550748,46.688047376846455,cheap,28.0,50,7,6.8,44.0
مقهى ركن دريم,Coffee Shop,"الرياض 12221, المملكة العربية السعودية",24.686808,46.689438,cheap,0.0,2,0,7.536018122325698,
Golden Dragon,Chinese Restaurant,المملكة العربية السعودية,24.686523203997087,46.6896286052317,cheap,13.0,20,6,6.3,24.0
Lucky Cafe,Indian Restaurant,المملكة العربية السعودية,24.6833009816488,46.68921719542742,moderate,5.0,4,2,7.536018122325698,
Fruti Box,Juice Bar,"الرياض 12221, المملكة العربية السعودية",24.685444,46.689981,cheap,4.0,18,2,7.536018122325698,
Teatro تياترو,"Italian Restaurant, Eastern European Restaurant",المملكة العربية السعودية,24.687322895166396,46.68742362637364,moderate,58.0,132,48,5.3,127.0
شاهي أبو فهد,Coffee Shop,"الرياض 12211, المملكة العربية السعودية",24.685573,46.688449,cheap,4.0,5,0,7.536018122325698,
Yilmaz Restaurant,Turkish Restaurant,"Olaya St.  Almousa Center, الرياض, المملكة العربية السعودية",24.685402988202163,46.68933983929061,moderate,7.0,13,8,5.5,18.0
Sky Cafe,Café,"Olaya Computer Market, الرياض, المملكة العربية السعودية",24.683707642192417,46.68925964903834,cheap,1.0,4,0,7.536018122325698,
Golden Dragon Chinese Restaurant,Chinese Restaurant,"Olaya Street, الرياض, المملكة العربية السعودية",24.68660095576573,46.68956625952031,cheap,13.0,25,12,6.8,23.0
Stick house (ستيك هاوس),Ice Cream Shop,المملكة العربية السعودية,24.68721130600568,46.68857567858138,cheap,2.0,3,0,7.536018122325698,
Yilmaz Restaurant (مطاعم يلمز),"Middle Eastern Restaurant, Diner","الموسى سنتر (العليا), الرياض, المملكة العربية السعودية",24.685262952609328,46.68971248979664,moderate,13.0,10,6,5.9,25.0
Java Time (جافا تايم),Coffee Shop,"Khuries Rd (Olaya Rd), الرياض, المملكة العربية السعودية",24.68280717504039,46.69727975186935,moderate,708.0,539,130,8.6,869.0
The Sandwich Co.,"Burger Joint, Sandwich Place","Khurais Rd. (Abdulaziz Bin Musaed St.), الرياض, المملكة العربية السعودية",24.683035839364774,46.6977211768889,cheap,265.0,184,61,8.1,353.0
مجلس المضياف,Coffee Shop,"شارع الضباب - مقابل مدينة الملك فهد الطبية, الرياض 12221, المملكة العربية السعودية",24.684899,46.698872,cheap,8.0,18,4,7.1,11.0
iBurger (آي برجر),Burger Joint,"طريق خريص قبل شارع العليا (العليا مع طريق مكة), الرياض, المملكة العربية السعودية",24.68248145129145,46.69647972392947,cheap,78.0,99,54,5.9,152.0
قهوة الأولين,Café,"Khurais Rd. Heading west after Dabab St., الرياض 12221, المملكة العربية السعودية",24.682557666305108,46.69708215777848,cheap,80.0,218,32,7.8,107.0
Quiznos Sub (كويزنوز صب),Sandwich Place,"Khurais Road (Olaya Rd.), الرياض 12221, المملكة العربية السعودية",24.682751971323604,46.69764536233038,cheap,26.0,44,15,6.2,45.0
Aani &  Dani آني و داني (آني وداني),Dessert Shop,"Yazeed Square (Makkah Almokarramah Rd), الرياض, المملكة العربية السعودية",24.68273954660708,46.697616882331545,cheap,18.0,26,2,8.2,20.0
Macdonald Elsetyen,Fast Food Restaurant,المملكة العربية السعودية,24.686813126940823,46.696595230451486,cheap,1.0,3,0,7.536018122325698,
TSC The Sandwich Co.,Burger Joint,"الرياض 12221, المملكة العربية السعودية",24.682663,46.697026,cheap,1.0,1,0,7.8,1.0
"Dear You,",Coffee Shop,"makkah al mukarramah branch rd, الرياض 12621, المملكة العربية السعودية",24.684028,46.702075,cheap,273.0,1408,79,9.2,324.0
Bagel Brothers - Sandwich Restaurant,"Bagel Shop, Café","2349 Makkah Al Mukarramah Branch Rd. (Opposite to King Fahad Medical City), الرياض, المملكة العربية السعودية",24.684344282980074,46.70304637685483,cheap,255.0,333,93,8.6,351.0
Giovanni L. - Gelato De Luxe,"Ice Cream Shop, Café","2349 Makkah Al Mukarramah Branch Rd. (Opposite to King Fahad Medical City), الرياض 12621, المملكة العربية السعودية",24.684290546051365,46.70303605901931,cheap,354.0,357,139,8.6,381.0
iBureger,Burger Joint,المملكة العربية السعودية,24.682410749374423,46.69681224795134,cheap,1.0,4,1,7.536018122325698,
Corsini Cafe,Café,المملكة العربية السعودية,24.68320089289513,46.69996854361148,cheap,2.0,2,1,7.536018122325698,
The Samdwich Co. تي اس سي,Fast Food Restaurant,المملكة العربية السعودية,24.68303462913536,46.697746819843424,cheap,9.0,35,2,6.4,14.0
dr.CAFE COFFEE (د. كيف),"Coffee Shop, Café, Sandwich Place","Makkah Road (Abi Al Arab Street), الرياض 11566, المملكة العربية السعودية",24.68557907436868,46.70617459183124,cheap,1257.0,1553,727,8.1,1705.0
Starbucks (ستاربكس),"Coffee Shop, Café","The Saudi Investment Bank, الرياض 12622, المملكة العربية السعودية",24.68353389702289,46.71091194571949,cheap,14.0,59,3,7.9,19.0
dr.CAFE COFFEE | د. كيف,"Coffee Shop, Café, Sandwich Place","SAIB Bank (Ma'ather Street), الرياض 65724, المملكة العربية السعودية",24.68354103817245,46.71090216532286,cheap,58.0,31,60,7.536018122325698,
Dunkin',Donut Shop,"الرياض 12622, المملكة العربية السعودية",24.683202587548998,46.71100447418058,cheap,3.0,10,2,7.8,4.0
Starbucks (ستاربكس),Coffee Shop,"Makkah Al Mukarrma Rd, الرياض, المملكة العربية السعودية",24.68555,46.705261,cheap,5.0,11,3,7.4,7.0
dr.CAFE COFFEE DRIVE THROUGH,Café,"Riyadh, الرياض, المملكة العربية السعودية",24.68553493596097,46.70595204684828,cheap,31.0,22,28,8.6,47.0
Dunkin’ Donuts’ at National Information Center (NIC),Donut Shop,"الرياض 12621, المملكة العربية السعودية",24.68585,46.70806500000001,cheap,1.0,3,0,7.536018122325698,
Labna w Za3tr,Pizza Place,المملكة العربية السعودية,24.684437,46.707242,cheap,0.0,3,1,7.536018122325698,
Subway (صب واي),"Sandwich Place, Fast Food Restaurant","الرياض 12622, المملكة العربية السعودية",24.68296,46.710962,cheap,2.0,2,2,7.7,2.0
Filter Roastery,Café,"الرياض 12231, المملكة العربية السعودية",24.687246,46.704127,cheap,0.0,1,0,7.536018122325698,
Sheem,Restaurant,"الرياض 12231, المملكة العربية السعودية",24.687202,46.704194,moderate,0.0,4,0,7.536018122325698,
بخاري الفدا,South Indian Restaurant,"الرياض 12622, المملكة العربية السعودية",24.682489,46.711329,Cheap,0.0,1,0,7.536018122325698,
Alfanoos,Juice Bar,"الرياض 12622, المملكة العربية السعودية",24.683043,46.711144,cheap,3.0,12,2,7.536018122325698,
dr.CAFE COFFEE DC Support Center - HO,Coffee Shop,"mecca road, الرياض, المملكة العربية السعودية",24.68528544908045,46.70670032501221,cheap,2.0,2,0,7.536018122325698,
قهوة مختصة راشد KFMC,Coffee Shop,"الرياض 12231, المملكة العربية السعودية",24.68612000000001,46.704712,cheap,0.0,1,0,7.536018122325698,
Al Bukhari Restaurant,"Middle Eastern Restaurant, Fried Chicken Joint",المملكة العربية السعودية,24.68353206906465,46.71103366277676,moderate,1.0,7,2,7.536018122325698,
Marriott - Lounge,American Restaurant,المملكة العربية السعودية,24.68653402751745,46.712784487760885,moderate,4.0,14,0,7.536018122325698,
Dunkin Dounts -Saib,Donut Shop,"Saib HQ, الرياض, المملكة العربية السعودية",24.6840823400736,46.71103890322138,cheap,4.0,4,0,7.536018122325698,
Half Million,Coffee Shop,"الرياض 12622, المملكة العربية السعودية",24.68363,46.71121,cheap,0.0,2,0,7.536018122325698,
Eight To Late,Restaurant,"The Saudi Investment Bank Head Office (King Saud Street), الرياض 12622, المملكة العربية السعودية",24.683255,46.711224,moderate,0.0,0,0,7.536018122325698,
JOLT,Coffee Shop,"King Saud Street, الرياض 12622, المملكة العربية السعودية",24.683105,46.711279,cheap,0.0,0,0,7.536018122325698,
Dr. Cafe - main branch,Café,المملكة العربية السعودية,24.68636579997265,46.714256927038896,cheap,5.0,7,1,7.536018122325698,
Mosaic Mediterranean Restaurant,Middle Eastern Restaurant,"Riyadh Marriott Hotel (King Saud Road, Al Wazarat District), الرياض 11464, المملكة العربية السعودية",24.686516816434874,46.71264650504232,moderate,35.0,43,12,6.5,56.0
Khayyam Restaurant,Asian Restaurant,المملكة العربية السعودية,24.68419410446443,46.71194800110359,moderate,1.0,7,6,7.536018122325698,
Farhan Istanbul Resturant,Portuguese Restaurant,المملكة العربية السعودية,24.685896,46.706485,moderate,0.0,0,0,7.536018122325698,
Al Nafoura Restaurant,BBQ Joint,المملكة العربية السعودية,24.68418906914528,46.71605034103241,moderate,1.0,3,0,7.536018122325698,
لبنه وزعتر,Middle Eastern Restaurant,المملكة العربية السعودية,24.684472975625823,46.7073528826351,moderate,2.0,2,1,7.536018122325698,
Sky View Cafe,Restaurant,"Grand Plaza Gulf Hotel, الرياض, المملكة العربية السعودية",24.68484964033189,46.71860808511567,moderate,74.0,524,22,6.4,127.0
Starbucks,Coffee Shop,"(ستاربكس) (طريق الملك عبدالعزيز، الوزارات، الرياض 12622), الرياض 12622, المملكة العربية السعودية",24.68491,46.716969,cheap,1.0,11,1,8.1,1.0
Al Nafourah (النافورة),"Middle Eastern Restaurant, Arepa Restaurant","King Abdulaziz Rd, الرياض, المملكة العربية السعودية",24.683389343893925,46.71832707046226,moderate,81.0,48,21,5.7,143.0
The Rock,Middle Eastern Restaurant,"King Abdulaziz Road, الرياض, المملكة العربية السعودية",24.68390470358317,46.71858010781885,moderate,0.0,0,0,7.536018122325698,
مطعم فول و فلافل,Falafel Restaurant,المملكة العربية السعودية,24.684947967529297,46.7175407409668,cheap,0.0,1,0,7.536018122325698,
Almyas,Mediterranean Restaurant,المملكة العربية السعودية,24.685542566424388,46.71317147081393,moderate,1.0,0,0,7.536018122325698,
فول وفلافل السعيد,Breakfast Spot,المملكة العربية السعودية,24.68213789382915,46.71132153006578,cheap,2.0,5,0,7.536018122325698,
KFC (كنتاكي),"Fried Chicken Joint, Fast Food Restaurant","Salah Al-Deen St. (60th Street), الرياض, المملكة العربية السعودية",24.68664020264133,46.72411056232583,cheap,58.0,78,21,5.6,127.0
Hardee's (هارديز),Fast Food Restaurant,"Salah Al Deen Al Ayubi St., الرياض, المملكة العربية السعودية",24.68683739373775,46.724043732361295,cheap,96.0,89,21,7.3,140.0
Mug Cafe (كوب القهوة),Café,"حي الزهراء (طريق صلاح الدين الأيوبي (الستين)), الرياض, المملكة العربية السعودية",24.68429097620085,46.72552838943701,cheap,25.0,27,10,7.2,37.0
Ezz Coffee (عز القهوة),Coffee Shop,"الرياض 12812, المملكة العربية السعودية",24.682753,46.72591,cheap,0.0,11,1,7.536018122325698,
Dunkin’donuts,Donut Shop,"الرياض 12623, المملكة العربية السعودية",24.687405,46.72366,cheap,2.0,4,0,7.536018122325698,
دانكن المحطة,Café,"الرياض 12623, المملكة العربية السعودية",24.687374,46.723833,cheap,3.0,1,1,7.7,4.0
Mexican,Mexican Restaurant,المملكة العربية السعودية,24.68357833973056,46.72351729669671,cheap,0.0,0,0,7.536018122325698,
Treno Coffee (قطاري كافيه),"Coffee Shop, Restaurant","Almalaz - Al Akaria (60 Street), الرياض 12812, المملكة العربية السعودية",24.683477,46.72553,cheap,1.0,1,0,7.536018122325698,
جاردن كافيه Garden's Cafe,Café,"Salah Ad Din Al Ayyubi, الرياض, المملكة العربية السعودية",24.683603,46.72568,cheap,3.0,1,1,7.536018122325698,
paul chaccour's WC's,Breakfast Spot,المملكة العربية السعودية,24.68399082432648,46.71812228607904,cheap,0.0,0,0,7.536018122325698,
rasi,Indian Restaurant,المملكة العربية السعودية,24.686037063598643,46.72399139404297,moderate,0.0,1,0,7.536018122325698,
Le Croissant,Café,"Salahedeen street, الرياض, المملكة العربية السعودية",24.68578696988522,46.72259684696596,cheap,0.0,0,0,7.536018122325698,
شاورما جدة,Diner,المملكة العربية السعودية,24.68285946457739,46.72029343660578,cheap,0.0,0,0,7.536018122325698,
Warangal,Asian Restaurant,المملكة العربية السعودية,24.681692,46.730908,moderate,1.0,0,1,7.536018122325698,
McDonald's (ماكدونالدز),Fast Food Restaurant,"Al Ahsa St. (Al Ahsa St.), الرياض, المملكة العربية السعودية",24.686952571457123,46.73384018256512,cheap,247.0,209,21,7.7,358.0
Dunkin Donuts (دانكن دونتس),Donut Shop,"Al Ihsa St (at Fatima Al Zahra St), الرياض, المملكة العربية السعودية",24.687327198257844,46.73317657724971,cheap,79.0,184,7,8.0,103.0
Tandoor Indian Cuisine,Indian Restaurant,"Al-Ihsa St., الرياض, المملكة العربية السعودية",24.683931257607327,46.733790895021706,moderate,115.0,122,53,7.3,177.0
